transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
8142,79,2471,2017-12-17 00:00:00,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2013-09-16 00:00:00
8143,30,3219,2017-05-23 00:00:00,0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10 00:00:00
8144,87,2537,2017-12-08 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,1998-12-16 00:00:00
8145,31,2800,2017-11-19 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10 00:00:00
8146,90,728,2017-10-22 00:00:00,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2003-09-10 00:00:00
8147,90,2481,2017-01-03 00:00:00,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2016-03-29 00:00:00
8148,0,1165,2017-01-23 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10 00:00:00
8149,0,689,2017-12-18 00:00:00,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2000-05-22 00:00:00
8150,13,1585,2017-03-28 00:00:00,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2009-03-08 00:00:00
8151,53,76,2017-05-19 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04 00:00:00
8152,14,3300,2017-12-09 00:00:00,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05 00:00:00
8153,64,2336,2017-05-23 00:00:00,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18 00:00:00
8154,29,106,2017-09-09 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2004-01-16 00:00:00
8155,4,746,2017-08-16 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-09-28 00:00:00
8156,62,572,2017-08-18 00:00:00,0,Approved,Solex,Standard,high,medium,1024.66,614.8,2011-05-07 00:00:00
8157,86,187,2017-11-12 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07 00:00:00
8158,0,504,2017-08-16 00:00:00,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2010-11-05 00:00:00
8159,40,1227,2017-10-11 00:00:00,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2014-07-28 00:00:00
8162,80,265,2017-09-23 00:00:00,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2005-10-22 00:00:00
8163,14,359,2017-09-03 00:00:00,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05 00:00:00
8164,74,30,2017-12-19 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1991-07-10 00:00:00
8166,38,3377,2017-02-20 00:00:00,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,2007-12-11 00:00:00
8167,70,748,2017-06-06 00:00:00,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06 00:00:00
8168,100,3014,2017-06-16 00:00:00,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05 00:00:00
8169,44,2794,2017-03-28 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1993-04-12 00:00:00
8170,85,2691,2017-10-31 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02 00:00:00
8171,47,749,2017-10-11 00:00:00,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01 00:00:00
8172,17,1806,2017-11-23 00:00:00,1,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09 00:00:00
8173,60,1119,2017-09-23 00:00:00,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1993-06-23 00:00:00
8174,0,3023,2017-03-02 00:00:00,1,Approved,Solex,Road,medium,medium,416.98,312.74,1999-12-04 00:00:00
8175,23,1033,2017-01-07 00:00:00,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1991-08-05 00:00:00
8176,19,656,2017-05-07 00:00:00,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2004-09-28 00:00:00
8177,0,3282,2017-12-14 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15 00:00:00
8178,82,3118,2017-08-31 00:00:00,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04 00:00:00
8179,2,499,2017-08-09 00:00:00,1,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02 00:00:00
8180,87,2489,2017-11-20 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,1997-08-25 00:00:00
8181,53,1797,2017-07-25 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09 00:00:00
8182,88,2252,2017-06-02 00:00:00,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2010-05-05 00:00:00
8183,10,180,2017-01-30 00:00:00,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03 00:00:00
8184,87,3098,2017-01-06 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,1997-08-25 00:00:00
8185,38,1178,2017-09-07 00:00:00,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16 00:00:00
8186,83,2894,2017-02-14 00:00:00,1,Approved,Solex,Touring,medium,large,2083.94,675.03,2004-12-18 00:00:00
8187,80,3440,2017-08-23 00:00:00,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25 00:00:00
8188,86,2462,2017-11-18 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07 00:00:00
8189,31,603,2017-02-18 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10 00:00:00
8190,43,2640,2017-05-04 00:00:00,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04 00:00:00
8191,84,267,2017-01-18 00:00:00,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02 00:00:00
8192,52,3126,2017-09-06 00:00:00,0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07 00:00:00
8193,59,48,2017-05-20 00:00:00,0,Approved,Solex,Standard,medium,large,1061.56,733.58,2012-05-18 00:00:00
8194,17,2955,2017-08-04 00:00:00,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20 00:00:00
8195,35,1885,2017-03-23 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-15 00:00:00
8196,76,1351,2017-12-13 00:00:00,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10 00:00:00
8197,57,1308,2017-12-15 00:00:00,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1996-04-05 00:00:00
8198,10,107,2017-10-10 00:00:00,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1994-09-09 00:00:00
8199,71,55,2017-11-14 00:00:00,0,Approved,Solex,Standard,high,large,1842.92,1105.75,2004-07-25 00:00:00
8200,75,2585,2017-02-17 00:00:00,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22 00:00:00
8201,44,1458,2017-06-15 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09 00:00:00
8202,41,1307,2017-03-14 00:00:00,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1994-09-09 00:00:00
8203,69,2975,2017-05-18 00:00:00,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02 00:00:00
8204,12,6,2017-02-06 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2015-08-10 00:00:00
8205,91,2286,2017-09-19 00:00:00,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10 00:00:00
8206,33,858,2017-04-16 00:00:00,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2014-07-28 00:00:00
8207,53,22,2017-09-19 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09 00:00:00
8208,80,2607,2017-06-08 00:00:00,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2004-12-18 00:00:00
8209,52,340,2017-01-02 00:00:00,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1997-02-09 00:00:00
8210,80,2534,2017-10-28 00:00:00,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-08-25 00:00:00
8211,18,1491,2017-06-25 00:00:00,1,Approved,Solex,Standard,medium,medium,575.27,431.45,1993-07-15 00:00:00
8212,22,642,2017-08-01 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15 00:00:00
8213,66,3070,2017-02-03 00:00:00,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-08-20 00:00:00
8214,77,2891,2017-04-10 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2006-10-01 00:00:00
8215,98,1235,2017-06-11 00:00:00,0,Cancelled,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16 00:00:00
8217,35,2390,2017-09-17 00:00:00,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12 00:00:00
8218,78,1686,2017-08-30 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25 00:00:00
8219,65,1705,2017-11-23 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2010-08-20 00:00:00
8220,15,378,2017-04-25 00:00:00,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07 00:00:00
8221,92,1259,2017-09-23 00:00:00,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05 00:00:00
8222,93,1638,2017-06-17 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2004-01-16 00:00:00
8223,59,2572,2017-08-07 00:00:00,1,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20 00:00:00
8224,90,759,2017-07-13 00:00:00,1,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19 00:00:00
8225,84,2826,2017-01-14 00:00:00,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18 00:00:00
8226,3,1178,2017-10-13 00:00:00,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15 00:00:00
8227,55,437,2017-08-16 00:00:00,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1998-12-17 00:00:00
8228,41,1647,2017-04-07 00:00:00,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2010-05-05 00:00:00
8229,43,1765,2017-08-27 00:00:00,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09 00:00:00
8230,12,1971,2017-03-25 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1994-09-09 00:00:00
8231,70,2862,2017-08-03 00:00:00,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11 00:00:00
8232,63,1923,2017-10-16 00:00:00,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17 00:00:00
8233,2,2147,2017-05-12 00:00:00,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1995-10-24 00:00:00
8234,92,3355,2017-03-16 00:00:00,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05 00:00:00
8235,36,797,2017-01-18 00:00:00,1,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19 00:00:00
8236,64,1279,2017-10-06 00:00:00,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18 00:00:00
8237,93,1624,2017-06-22 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1991-05-06 00:00:00
8238,31,2731,2017-07-13 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-16 00:00:00
8239,12,2097,2017-05-05 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17 00:00:00
8240,0,982,2017-11-05 00:00:00,1,Approved,Solex,Standard,medium,medium,71.49,53.62,2014-03-03 00:00:00
8241,58,2379,2017-02-14 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1993-07-20 00:00:00
8242,5,1482,2017-03-31 00:00:00,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29 00:00:00
8243,67,1024,2017-04-20 00:00:00,0,Approved,Solex,Standard,medium,large,1071.23,380.74,2011-05-07 00:00:00
8244,43,2901,2017-07-25 00:00:00,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04 00:00:00
8245,5,235,2017-07-07 00:00:00,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29 00:00:00
8246,33,3445,2017-02-17 00:00:00,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2003-03-18 00:00:00
8247,86,987,2017-07-18 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1998-12-16 00:00:00
8248,2,629,2017-10-27 00:00:00,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05 00:00:00
8249,6,789,2017-03-23 00:00:00,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2014-03-03 00:00:00
8250,26,2635,2017-08-26 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26 00:00:00
8251,53,2446,2017-04-11 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09 00:00:00
8252,27,366,2017-01-01 00:00:00,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12 00:00:00
8253,94,1751,2017-10-09 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09 00:00:00
8254,65,1866,2017-03-08 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2016-02-04 00:00:00
8255,58,1561,2017-02-09 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18 00:00:00
8256,0,2045,2017-05-17 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10 00:00:00
8257,96,529,2017-12-18 00:00:00,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29 00:00:00
8258,70,2733,2017-01-08 00:00:00,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1994-08-10 00:00:00
8259,2,3335,2017-04-01 00:00:00,1,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02 00:00:00
8260,92,1104,2017-07-09 00:00:00,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05 00:00:00
8261,37,513,2017-12-16 00:00:00,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20 00:00:00
8262,15,3157,2017-07-27 00:00:00,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2009-03-08 00:00:00
8263,27,2454,2017-03-15 00:00:00,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1991-11-10 00:00:00
8264,43,2989,2017-05-24 00:00:00,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2015-08-10 00:00:00
8265,100,3483,2017-04-01 00:00:00,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1994-09-09 00:00:00
8266,15,2253,2017-05-14 00:00:00,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1994-09-09 00:00:00
8267,40,419,2017-07-10 00:00:00,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02 00:00:00
8268,58,2625,2017-10-07 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-05-21 00:00:00
8269,37,753,2017-07-15 00:00:00,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1997-05-10 00:00:00
8270,0,197,2017-03-05 00:00:00,1,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26 00:00:00
8271,67,3183,2017-03-24 00:00:00,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22 00:00:00
8272,55,3060,2017-07-19 00:00:00,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1991-01-21 00:00:00
8273,5,3047,2017-01-09 00:00:00,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29 00:00:00
8274,77,1787,2017-11-19 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1993-04-12 00:00:00
8275,71,1259,2017-04-27 00:00:00,0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24 00:00:00
8276,18,3497,2017-09-01 00:00:00,1,Approved,Solex,Standard,medium,medium,575.27,431.45,1996-04-05 00:00:00
8277,9,524,2017-05-24 00:00:00,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07 00:00:00
8278,94,2836,2017-03-24 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09 00:00:00
8279,2,2467,2017-10-18 00:00:00,1,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-09-15 00:00:00
8280,0,2086,2017-03-21 00:00:00,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22 00:00:00
8281,82,1185,2017-06-21 00:00:00,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2004-12-18 00:00:00
8282,22,2801,2017-02-04 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15 00:00:00
8283,93,53,2017-01-07 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03 00:00:00
8284,14,2336,2017-01-28 00:00:00,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05 00:00:00
8285,97,544,2017-01-09 00:00:00,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2004-08-17 00:00:00
8286,29,109,2017-03-07 00:00:00,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1992-10-11 00:00:00
8287,89,407,2017-08-24 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2006-02-02 00:00:00
8288,46,847,2017-09-07 00:00:00,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20 00:00:00
8289,0,656,2017-11-03 00:00:00,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1991-11-10 00:00:00
8290,22,811,2017-06-24 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15 00:00:00
8291,48,1593,2017-06-24 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28 00:00:00
8292,69,1409,2017-12-08 00:00:00,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02 00:00:00
8293,91,177,2017-06-01 00:00:00,1,Cancelled,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10 00:00:00
8294,10,2997,2017-02-26 00:00:00,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03 00:00:00
8295,0,1622,2017-11-13 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10 00:00:00
8296,38,2275,2017-05-11 00:00:00,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2004-09-28 00:00:00
8297,78,1722,2017-12-26 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25 00:00:00
8299,84,115,2017-10-20 00:00:00,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18 00:00:00
8300,14,2905,2017-09-27 00:00:00,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05 00:00:00
8301,72,1450,2017-11-18 00:00:00,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06 00:00:00
8302,91,1473,2017-03-23 00:00:00,0,Approved,Solex,Standard,medium,medium,100.35,75.26,2003-09-10 00:00:00
8303,69,1032,2017-11-14 00:00:00,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2000-05-22 00:00:00
8304,3,2309,2017-04-02 00:00:00,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15 00:00:00
8305,7,465,2017-08-02 00:00:00,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28 00:00:00
8306,70,2730,2017-12-09 00:00:00,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11 00:00:00
8307,46,2591,2017-10-18 00:00:00,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20 00:00:00
8308,92,1767,2017-12-26 00:00:00,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-09-10 00:00:00
8309,58,2522,2017-08-14 00:00:00,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25 00:00:00
8310,0,3451,2017-10-29 00:00:00,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04 00:00:00
8311,98,469,2017-05-09 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09 00:00:00
8312,23,717,2017-12-16 00:00:00,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-05-26 00:00:00
8313,5,2797,2017-05-06 00:00:00,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29 00:00:00
8314,42,1567,2017-08-19 00:00:00,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2008-03-19 00:00:00
8315,4,3412,2017-11-16 00:00:00,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2011-04-16 00:00:00
8316,44,594,2017-07-17 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09 00:00:00
8317,64,498,2017-08-23 00:00:00,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2010-11-05 00:00:00
8318,77,1377,2017-10-16 00:00:00,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-07-25 00:00:00
8319,1,1648,2017-05-13 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00
8320,41,2439,2017-08-30 00:00:00,0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10 00:00:00
8321,87,2428,2017-08-13 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,2000-11-03 00:00:00
8323,49,3078,2017-07-14 00:00:00,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04 00:00:00
8324,3,2848,2017-09-08 00:00:00,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-02-07 00:00:00
8325,31,3371,2017-05-04 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10 00:00:00
8326,0,3022,2017-08-18 00:00:00,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10 00:00:00
8327,98,235,2017-06-12 00:00:00,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16 00:00:00
8328,84,2634,2017-01-25 00:00:00,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02 00:00:00
8330,62,439,2017-03-17 00:00:00,0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23 00:00:00
8331,33,3029,2017-05-19 00:00:00,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11 00:00:00
8332,12,2281,2017-11-22 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25 00:00:00
8333,29,3217,2017-02-22 00:00:00,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22 00:00:00
8334,11,3084,2017-07-18 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04 00:00:00
8335,0,687,2017-03-23 00:00:00,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2004-07-25 00:00:00
8336,0,2492,2017-11-19 00:00:00,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10 00:00:00
8337,56,928,2017-12-19 00:00:00,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2006-11-10 00:00:00
8338,58,3152,2017-12-05 00:00:00,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1997-10-04 00:00:00
8339,83,3381,2017-01-02 00:00:00,0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16 00:00:00
